Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-08-30,30.16332287580738,30.348241806030273,30.119813515622994,30.348241806030273,85414624,0.0,0.0,0.0
2021-08-31,30.326485890348458,30.533161163330078,30.043673385418455,30.533161163330078,64500216,0.0,0.0,0.0
2021-09-01,30.489649238875664,30.73983387885275,30.46789621771561,30.67456817626953,72891272,0.0,0.0,0.0
2021-09-02,30.65281473690358,30.761589811654197,30.435264587402344,30.435264587402344,27917864,0.0,0.0,0.0
2021-09-03,30.598419891499894,30.913870188577025,30.55491053590165,30.870357513427734,44336692,0.0,0.0,0.0
2021-09-06,30.87036257743165,31.21844411841933,30.805100193104103,31.01177215576172,55343340,0.0,0.0,0.0
2021-09-07,31.066154592946408,31.066154592946408,30.77246063344392,30.870357513427734,32844564,0.0,0.0,0.0
2021-09-08,30.837733308142496,30.892120844841163,30.446142380001756,30.598426818847656,27915944,0.0,0.0,0.0
2021-09-09,30.380872080950468,30.674566062561468,30.30473153280964,30.522281646728516,12250292,0.0,0.0,0.0
2021-09-10,30.609299396232718,30.913871537815602,30.565790038735503,30.881237030029297,11929744,0.0,0.0,0.0
2021-09-13,30.859484881849845,30.859484881849845,30.707197146985546,30.772462844848633,12939284,0.0,0.0,0.0
2021-09-14,30.85948319793367,30.935623741659757,30.750708147281177,30.805095672607422,9637564,0.0,0.0,0.0
2021-09-15,30.73983719241065,30.77246838744393,30.544040063555315,30.62018394470215,47972592,0.0,0.0,0.0
2021-09-16,30.631061370798513,30.674570736301344,30.402633052468886,30.478776931762695,32048512,0.0,0.0,0.0
2021-09-17,30.478771461005277,30.685443399711204,30.34824006837458,30.5657901763916,15056364,0.0,0.0,0.0
2021-09-22,29.82612257497301,29.934897634225937,29.652081816258054,29.847875595092773,95626476,0.0,0.0,0.0
2021-09-23,30.02191734313965,30.13069240597711,29.93489862069027,30.02191734313965,22950432,0.0,0.0,0.0
2021-09-24,30.195962804629545,30.380878448486325,30.17420646085722,30.380878448486328,24728896,0.0,0.0,0.0
2021-09-27,30.424384801898018,30.533159859009487,30.28297523592233,30.457015991210938,46916492,0.0,0.0,0.0
2021-09-28,30.293857063320903,30.315613405190646,30.076306922830266,30.239469528198242,70802024,0.0,0.0,0.0
2021-09-29,29.782608651023647,29.782608651023647,29.46716165628288,29.586814880371094,118838624,0.0,0.0,0.0
2021-09-30,29.652085878149656,29.826126660705594,29.412779387191268,29.815248489379883,66370156,0.0,0.0,0.0
2021-10-01,29.652080804564505,29.652080804564505,29.075571018463,29.140836715698242,108369932,0.0,0.0,0.0
2021-10-04,29.304004080811175,29.325760423290188,28.90153830136382,28.966800689697266,93019620,0.0,0.0,0.0
2021-10-05,28.71661449756003,28.93416460739003,28.477308048926535,28.92328643798828,107861208,0.0,0.0,0.0
2021-10-06,29.151719917928364,29.151719917928364,28.716619620645854,28.93416976928711,88152372,0.0,0.0,0.0
2021-10-07,29.16259584673281,29.499799215106943,29.140839505720965,29.445411682128906,54266868,0.0,0.0,0.0
2021-10-08,29.510673692682676,29.510673692682676,29.14083913702162,29.195226669311523,30805556,0.0,0.0,0.0
2021-10-12,28.868900524150348,28.966797415135524,28.629597381692303,28.901535034179688,44110052,0.0,0.0,0.0
2021-10-13,29.02118476418441,29.064697443951477,28.749247113397256,28.803634643554688,21732664,0.0,0.0,0.0
2021-10-14,29.04294049537788,29.086449854681664,28.825390379307635,28.879777908325195,13018476,0.0,0.0,0.0
2021-10-15,29.293123302608727,29.662961174527165,29.216982749811965,29.641204833984375,53612692,0.0,0.0,0.0
2021-10-18,29.73910148219308,29.782610843368527,29.499798335952395,29.55418586730957,21166076,0.0,0.0,0.0
2021-10-19,29.63032875658434,29.85875707021216,29.597697563016826,29.79349136352539,33879576,0.0,0.0,0.0
2021-10-20,29.815248817356814,29.869636355031837,29.68471739911602,29.71735191345215,58064224,0.0,0.0,0.0
2021-10-21,29.7391019993705,29.978408469324318,29.60857391357422,29.60857391357422,52200656,0.0,0.0,0.0
2021-10-22,29.641207251356636,29.74998232383868,29.510675836557475,29.695594787597656,20749424,0.0,0.0,0.0
2021-10-25,29.586820835631286,29.739105278963127,29.41278004915837,29.673839569091797,29361584,0.0,0.0,0.0
2021-10-26,29.728221765432696,29.967528218775197,29.717346915368193,29.92401885986328,42011924,0.0,0.0,0.0
2021-10-27,29.793487463576223,29.92401885986328,29.739099935048504,29.92401885986328,29550340,0.0,0.0,0.0
2021-10-28,29.902265598048878,29.9457749614386,29.717349973754654,29.836999893188477,17775576,0.0,0.0,0.0
2021-10-29,29.815245920005705,29.815245920005705,29.445411363665286,29.54330825805664,19783344,0.0,0.0,0.0
2021-11-01,29.630329080198077,29.74998232383868,29.630329080198077,29.695594787597656,12073852,0.0,0.0,0.0
2021-11-02,29.76085806786672,29.94577368427444,29.619448493441585,29.641204833984375,15930308,0.0,0.0,0.0
2021-11-03,29.673839227670644,29.804370645911437,29.673839227670644,29.71735191345215,9295528,0.0,0.0,0.0
2021-11-04,29.858754169549755,29.913141699913233,29.619447708129883,29.619447708129883,10037280,0.0,0.0,0.0
2021-11-05,29.826120550557004,30.065423672940177,29.760854855524812,30.043670654296875,44980008,0.0,0.0,0.0
2021-11-08,30.06542981701226,30.28297996520996,30.06542981701226,30.28297996520996,29547192,0.0,0.0,0.0
2021-11-09,30.489649285757324,30.718077585374065,30.478774434936337,30.609302520751953,49103720,0.0,0.0,0.0
2021-11-10,30.59842136477367,30.59842136477367,30.45701512238309,30.5657901763916,21403752,0.0,0.0,0.0
2021-11-11,30.261222570071155,30.402628818148987,30.19595687113087,30.293853759765625,17749988,0.0,0.0,0.0
2021-11-12,30.435257784609533,30.631054867127805,30.34823907207992,30.391748428344727,22775288,0.0,0.0,0.0
2021-11-15,30.576671841681005,30.728956270794093,30.576671841681005,30.6636905670166,25918820,0.0,0.0,0.0
2021-11-16,30.663692983121845,30.772468058137925,30.631061788437762,30.718080520629883,22967136,0.0,0.0,0.0
2021-11-17,30.73983843922303,30.82685717587586,30.707203923314204,30.81597900390625,81202148,0.0,0.0,0.0
2021-11-18,30.837730604413018,31.011771370499904,30.815974263820344,30.990015029907227,23376840,0.0,0.0,0.0
2021-11-19,31.218438883796097,31.229317052543863,31.033519973737167,31.06615447998047,23825376,0.0,0.0,0.0
2021-11-22,31.04440256183741,31.08791192347125,30.979136859610886,30.990015029907227,14822488,0.0,0.0,0.0
2021-11-23,30.892113336786657,30.892113336786657,30.685441411471874,30.696319580078125,17951904,0.0,0.0,0.0
2021-11-24,30.6963215690223,30.707196418782182,30.48964631076516,30.5657901763916,12176628,0.0,0.0,0.0
2021-11-25,30.56579646073222,30.652815194009634,30.457021384359507,30.55491828918457,9909604,0.0,0.0,0.0
2021-11-26,30.35912235516079,30.42438806032784,30.01104080730429,30.054550170898438,46647920,0.0,0.0,0.0
2021-11-29,29.934900250902448,30.195959752018993,29.913143909329545,30.054550170898438,44655660,0.0,0.0,0.0
2021-11-30,30.195958107589885,30.36999887204012,29.989286152109003,30.02191734313965,41102956,0.0,0.0,0.0
2021-12-01,30.043672060017247,30.56579100560203,30.032793890411046,30.522281646728516,16704276,0.0,0.0,0.0
2021-12-02,30.478775357319186,30.881241116869948,30.391753311257016,30.848609924316406,35537196,0.0,0.0,0.0
2021-12-03,30.8812416791109,30.924751043158324,30.69632605202143,30.837732315063477,19330520,0.0,0.0,0.0
2021-12-06,30.6093056654696,30.870365183472913,30.457021223263656,30.750715255737305,15418468,0.0,0.0,0.0
2021-12-07,30.750713027104148,30.848609924316406,30.533162891276177,30.848609924316406,12050156,0.0,0.0,0.0
2021-12-08,31.131426230409897,31.240201299950737,30.95738545523421,30.968263626098633,43552320,0.0,0.0,0.0
2021-12-09,30.9900134351571,31.033522794551946,30.82685084776292,30.89211654663086,18162644,0.0,0.0,0.0
2021-12-10,30.848605841794186,30.913871537815602,30.750708957537658,30.881237030029297,13121360,0.0,0.0,0.0
2021-12-13,30.93562870021118,30.990016234254995,30.783344268798828,30.783344268798828,18437204,0.0,0.0,0.0
2021-12-14,30.533164468529186,30.609305028271194,30.446142417971718,30.478776931762695,18753476,0.0,0.0,0.0
2021-12-15,30.478772287854998,30.587547344814435,30.39175025055667,30.522281646728516,39734372,0.0,0.0,0.0
2021-12-16,30.750713536887243,30.902997970581055,30.70720085335899,30.902997970581055,22468220,0.0,0.0,0.0
2021-12-17,30.794216971018567,30.89211385100238,30.718073109058356,30.870357513427734,19549972,0.0,0.0,0.0
2021-12-20,30.84861147939259,30.859489650642683,30.522286259200605,30.598426818847656,17373652,0.0,0.0,0.0
2021-12-21,30.60930667395866,30.881244372411654,30.60930667395866,30.8594913482666,26402952,0.0,0.0,0.0
2021-12-22,30.881244372411654,30.892122544260168,30.81597866087254,30.8594913482666,16285780,0.0,0.0,0.0
2021-12-23,31.055279899579727,31.153176790519257,30.94650483863549,31.033523559570312,55705360,0.0,0.0,0.0
2021-12-24,31.10966626399678,31.240197660057845,31.098788094399808,31.12054443359375,50101524,0.0,0.0,0.0
2021-12-27,31.153181759657524,31.381610087986534,31.131428735729777,31.359853744506836,26048796,0.0,0.0,0.0
2021-12-28,31.3924848099448,31.610034942626953,31.3924848099448,31.610034942626953,89823980,0.0,0.0,0.0
2021-12-29,31.642668787454863,31.79495322918874,31.555650054907467,31.75144386291504,90088896,0.0,0.0,0.0
2021-12-30,31.751442278758145,31.762320449671797,31.620914186449415,31.653545379638672,24985712,0.0,0.0,0.0
2022-01-03,31.762319805054368,32.05601381600395,31.762319805054368,31.84933853149414,27136808,0.0,0.0,0.0
2022-01-04,32.13215822465005,32.54550552368164,32.13215822465005,32.54550552368164,38537760,0.0,0.0,0.0
2022-01-05,32.654276826631275,32.75217372417641,32.43672669006359,32.4802360534668,45626404,0.0,0.0,0.0
2022-01-06,32.262685038373185,32.36058193325255,31.979869204626045,32.175662994384766,34484932,0.0,0.0,0.0
2022-01-07,32.26268350916015,32.41496792948233,31.871092628652093,31.89284896850586,27956496,0.0,0.0,0.0
2022-01-10,31.762318278994776,32.15390916826254,31.63178687605503,32.09952163696289,62807884,0.0,0.0,0.0
2022-01-11,32.11040324308167,32.30619704889058,31.914606117720933,32.26268768310547,71021608,0.0,0.0,0.0
2022-01-12,32.49112045003702,32.54550799460049,32.349710842440636,32.534629821777344,40619208,0.0,0.0,0.0
2022-01-13,32.53461803455391,32.730411796225816,32.53461803455391,32.69778060913086,29812384,0.0,0.0,0.0
2022-01-14,32.80655565884882,32.89357437080277,32.425842984835946,32.69778060913086,40446116,0.0,0.0,0.0
2022-01-17,32.87182932924464,33.15464187149758,32.87182932924464,33.067623138427734,27711192,0.0,0.0,0.0
2022-01-18,33.1111244702387,33.12200263912071,32.665146102484826,32.69778060913086,57660460,0.0,0.0,0.0
2022-01-19,32.41496554287997,32.55637178286402,32.251802964644,32.306190490722656,58657148,0.0,0.0,0.0
2022-01-20,32.30619041166799,32.45847482040535,32.110396646084396,32.43672180175781,65053388,0.0,0.0,0.0
2022-01-21,31.992076265263368,32.003193023520375,31.63636374754751,31.714174270629883,119510380,0.8,0.0,0.0
2022-01-24,31.59190303015445,32.014312744140625,31.50297234822776,32.014312744140625,52641948,0.0,0.0,0.0
2022-01-25,31.691949031077247,31.691949031077247,31.402930233640994,31.491857528686523,96087792,0.0,0.0,0.0
2022-01-26,31.380698594983915,31.614136998921712,31.358468466069255,31.469629287719727,71003288,0.0,0.0,0.0
2022-02-07,31.703059229464927,31.74752286778505,31.39180697650775,31.636362075805664,96090320,0.0,0.0,0.0
2022-02-08,31.858688908136067,31.90315255378109,31.747528097844146,31.769758224487305,44340368,0.0,0.0,0.0
2022-02-09,31.9031558387961,31.9031558387961,31.714181084897934,31.880922317504883,32243600,0.0,0.0,0.0
2022-02-10,31.99208123313091,32.24775314331055,31.90315393798252,32.24775314331055,24016868,0.0,0.0,0.0
2022-02-11,32.169933061327626,32.247746973964965,32.02542538626767,32.22551345825195,17259684,0.0,0.0,0.0
2022-02-14,32.003198058866076,32.003198058866076,31.614135205164505,31.725296020507812,47456160,0.0,0.0,0.0
2022-02-15,31.725289610450655,31.836450403334055,31.558548421125558,31.580781936645508,29444908,0.0,0.0,0.0
2022-02-16,31.992080155426585,32.11435772640566,31.969850028567773,32.103240966796875,26800172,0.0,0.0,0.0
2022-02-17,32.103231880141934,32.23662617297321,32.0143046131596,32.125465393066406,19763216,0.0,0.0,0.0
2022-02-18,31.903150479185257,32.04765816622423,31.803106434899927,32.03654479980469,15468844,0.0,0.0,0.0
2022-02-21,31.89203280860085,31.98096348392407,31.747525125693407,31.969846725463867,18011756,0.0,0.0,0.0
2022-02-22,31.7030647644434,31.71417813169508,31.29176840536894,31.53632354736328,74872596,0.0,0.0,0.0
2022-02-23,31.53632447523718,31.658598657473203,31.49185743548716,31.62525177001953,17635428,0.0,0.0,0.0
2022-02-24,31.36958244767646,31.36958244767646,30.74708122310937,30.85824203491211,117813808,0.0,0.0,0.0
2022-02-25,30.91382152841713,30.94716841403024,30.64703626643626,30.79154396057129,90309080,0.0,0.0,0.0
2022-03-01,30.913822041287514,31.302884877568907,30.86935839561281,31.22507095336914,32958060,0.0,0.0,0.0
2022-03-02,31.12502652396138,31.147260042707682,30.947168551067012,31.047212600708008,24524616,0.0,0.0,0.0
2022-03-03,31.236188247014233,31.302885412846162,31.0916805480107,31.113910675048828,17755472,0.0,0.0,0.0
2022-03-04,30.79154469232737,30.86935861708541,30.669267121575622,30.780427932739258,50396708,0.0,0.0,0.0
2022-03-07,30.43582899418856,30.43582899418856,29.735517234944588,29.79109764099121,208177676,0.0,0.0,0.0
2022-03-08,29.44649325681388,29.602117687853003,29.12412763701323,29.157474517822266,167283432,0.0,0.0,0.0
2022-03-09,29.390915830616777,29.624354196944328,29.390915830616777,29.457612991333008,83526340,0.0,0.0,0.0
2022-03-10,30.057877187209407,30.35801267964577,30.057877187209407,30.313549041748047,57746092,0.0,0.0,0.0
2022-03-11,30.20239108678446,30.20239108678446,29.8355584068774,29.880022048950195,42419380,0.0,0.0,0.0
2022-03-14,30.013416367527025,30.091230285423247,29.7910947648046,29.880022048950195,34346608,0.0,0.0,0.0
2022-03-15,29.60211909688773,29.60211909688773,29.21305630459179,29.26863670349121,94122712,0.0,0.0,0.0
2022-03-16,29.61323651756302,29.624353276063243,29.14636319177932,29.390914916992188,75954080,0.0,0.0,0.0
2022-03-17,30.11346212081702,30.34690049540726,30.057881716979274,30.32466697692871,56006192,0.0,0.0,0.0
2022-03-18,30.369133523164443,30.369133523164443,30.124578393286583,30.257972717285156,50581376,0.0,0.0,0.0
2022-03-21,30.4135994783513,30.602570827291977,30.4135994783513,30.45806312561035,30873588,0.0,0.0,0.0
2022-03-22,30.413597106933594,30.45806075072571,30.30243630127401,30.413597106933594,24184288,0.0,0.0,0.0
2022-03-23,30.591453032327365,30.758194229685927,30.58033627403179,30.702613830566406,41079752,0.0,0.0,0.0
2022-03-24,30.56921907093214,30.70261338382134,30.469175032444383,30.68037986755371,17108564,0.0,0.0,0.0
2022-03-25,30.769311439958365,30.79154495932738,30.65815062783083,30.7248477935791,19496792,0.0,0.0,0.0
2022-03-28,30.45805839327738,30.45805839327738,30.13569276028735,30.391361236572266,42024708,0.0,0.0,0.0
2022-03-29,30.45806383759699,30.502527485895417,30.369136541000124,30.42471694946289,25774216,0.0,0.0,0.0
2022-03-30,30.69149538159045,30.836003054397473,30.69149538159045,30.802656173706055,32665068,0.0,0.0,0.0
2022-03-31,30.802657870509872,30.824887994742674,30.702613830566406,30.702613830566406,14238552,0.0,0.0,0.0
2022-04-01,30.36914036624218,30.446950912475582,30.26909290452027,30.446950912475586,30795024,0.0,0.0,0.0
2022-04-06,30.069001073574803,30.313556228528963,30.01342066493603,30.291322708129883,46251656,0.0,0.0,0.0
2022-04-07,30.035654240940172,30.035654240940172,29.74663543701172,29.74663543701172,58991464,0.0,0.0,0.0
2022-04-08,29.81332799799462,29.913372039794922,29.73551408083971,29.913372039794922,35768872,0.0,0.0,0.0
2022-04-11,29.82444302713083,29.891140189502828,29.390916560250744,29.446496963500977,66837660,0.0,0.0,0.0
2022-04-12,29.37980024455592,29.535428089892324,29.25752606944681,29.468730926513672,56875520,0.0,0.0,0.0
2022-04-13,29.657705300215653,30.057884929083905,29.613241650865625,30.024538040161133,28186852,0.0,0.0,0.0
2022-04-14,30.18015728204853,30.18015728204853,29.913372039794922,29.913372039794922,19791976,0.0,0.0,0.0
2022-04-15,29.5354310068014,29.579894655992167,29.346456257291912,29.402036666870117,82769516,0.0,0.0,0.0
2022-04-18,29.346454422386703,29.402034828489708,29.157479684692976,29.246410369873047,71848084,0.0,0.0,0.0
2022-04-19,29.402033115878247,29.557657565430084,29.31310582823679,29.346452713012695,36238036,0.0,0.0,0.0
2022-04-20,29.390917025865495,29.502077834126982,29.26863945830613,29.4909610748291,27048540,0.0,0.0,0.0
2022-04-21,29.62435201871193,29.70216593255242,29.490957707087748,29.51319122314453,15936376,0.0,0.0,0.0
2022-04-22,29.213059360047975,29.29087328358922,29.090785183567,29.257526397705078,44801348,0.0,0.0,0.0
2022-04-25,28.90181048926348,28.912927248692625,28.60167494646996,28.735069274902344,128851880,0.0,0.0,0.0
2022-04-26,28.846230084476435,28.85734684390558,28.646141984186546,28.735069274902344,37409408,0.0,0.0,0.0
2022-04-27,28.234844001644163,28.234844001644163,28.023639154119312,28.13479995727539,114986256,0.0,0.0,0.0
2022-04-28,28.3126585769723,28.32377533668324,28.0014079630392,28.257078170776367,46171364,0.0,0.0,0.0
2022-04-29,28.657255883129693,28.790650214037846,28.51274818494482,28.62390899658203,47537724,0.0,0.0,0.0
2022-05-03,28.579441850110236,28.612788732573712,28.33488673751694,28.412700653076172,25125076,0.0,0.0,0.0
2022-05-04,28.52386145109888,28.557208333562357,28.346003495790878,28.412700653076172,39598772,0.0,0.0,0.0
2022-05-05,28.790649679689388,28.85734684390558,28.66837211068615,28.735069274902344,24902416,0.0,0.0,0.0
2022-05-06,28.11257238660921,28.201501387181885,28.00141155993827,28.15703773498535,68203532,0.0,0.0,0.0
2022-05-09,27.901361785634784,27.91247854449917,27.679040177781122,27.690156936645508,51720992,0.0,0.0,0.0
2022-05-10,27.156584097559268,27.59011054416929,27.023191475231506,27.56787872314453,55376572,0.0,0.0,0.0
2022-05-11,27.534530611473958,27.66792323606876,27.41225474567008,27.612342834472656,32199604,0.0,0.0,0.0
2022-05-12,27.34556003845844,27.34556003845844,26.945380432594604,26.956497192382812,47755260,0.0,0.0,0.0
2022-05-13,27.14546749636507,27.201047897338867,27.023191631930263,27.201047897338867,28106200,0.0,0.0,0.0
2022-05-16,27.445604127358287,27.567881700469226,27.234399260544194,27.34556007385254,22904664,0.0,0.0,0.0
2022-05-17,27.378905673572362,27.679039497563103,27.378905673572362,27.64569091796875,16662204,0.0,0.0,0.0
2022-05-18,27.86801335285707,28.01252273796337,27.84578153118978,27.945825576782227,25266444,0.0,0.0,0.0
2022-05-19,27.445603126677863,27.52341705010009,27.267746849576884,27.412256240844727,29033480,0.0,0.0,0.0
2022-05-20,27.512297310737925,27.779082545582508,27.490065490530732,27.712387084960938,14661664,0.0,0.0,0.0
2022-05-23,27.856901940669285,27.923597414411386,27.679043951664703,27.767972946166992,10715572,0.0,0.0,0.0
2022-05-24,27.790204716114864,27.834668365188854,27.434490434984493,27.456722259521484,20276748,0.0,0.0,0.0
2022-05-25,27.50118366628004,27.723505285881913,27.44560326137957,27.667924880981445,10270292,0.0,0.0,0.0
2022-05-26,27.79020115093978,27.79020115093978,27.31220935190776,27.323326110839844,23219872,0.0,0.0,0.0
2022-05-27,27.60122763753168,27.968058625516523,27.578995816237285,27.9013614654541,46801572,0.0,0.0,0.0
2022-05-30,28.29042798928929,28.590563552798994,28.24596434086239,28.57944679260254,58170520,0.0,0.0,0.0
2022-05-31,28.557211938906597,28.85734748840332,28.368238897646002,28.85734748840332,28102668,0.0,0.0,0.0
2022-06-01,28.74618177053312,28.91292296016225,28.67948461620983,28.712831497192383,25626728,0.0,0.0,0.0
2022-06-02,28.557208333562357,28.557208333562357,28.368235316159588,28.412700653076172,17718612,0.0,0.0,0.0
2022-06-06,28.51274511283027,28.679486312320506,28.334887154902344,28.612789154052734,16111300,0.0,0.0,0.0
2022-06-07,28.446046378213982,28.446046378213982,28.201492971749495,28.32377052307129,19365760,0.0,0.0,0.0
2022-06-08,28.568327860664514,28.701722188163615,28.490513937563595,28.635025024414062,15916200,0.0,0.0,0.0
2022-06-09,28.50162934412414,28.568326504708,28.379353477959402,28.546092987060547,7709100,0.0,0.0,0.0
2022-06-10,28.19038270104888,28.32377533668324,28.10145371189951,28.257078170776367,16998412,0.0,0.0,0.0
2022-06-13,27.590112251296425,27.6234608329866,27.44560286142522,27.467836380004883,67467100,0.0,0.0,0.0
2022-06-14,27.256632944680064,27.467839522091854,27.14547212378318,27.42337417602539,47559120,0.0,0.0,0.0
2022-06-15,27.345556519424843,27.478949138820347,27.267744299459064,27.289976119995117,35393308,0.0,0.0,0.0
2022-06-16,27.590114065870637,27.790203872992066,27.17881938778624,27.234399795532227,51071688,0.0,0.0,0.0
2022-06-17,26.900911824715713,27.01207261737983,26.767519212754593,26.867563247680664,78686220,0.0,0.0,0.0
2022-06-20,26.878682731013765,26.88979779369983,26.567432140756498,26.62301254272461,42257108,0.0,0.0,0.0
2022-06-21,26.88979780389684,27.167699813842773,26.756405178358644,27.167699813842773,25930500,0.0,0.0,0.0
2022-06-22,27.056539267250415,27.056539267250415,26.53408382281785,26.567432403564453,60435976,0.0,0.0,0.0
2022-06-23,26.634128994920598,26.634128994920598,26.067208222901783,26.21171760559082,67491772,0.0,0.0,0.0
2022-06-24,26.37846237713852,26.522971779371773,26.22283621466445,26.267301559448242,43073528,0.0,0.0,0.0
2022-06-27,26.634132502553776,27.00096184268646,26.634132502553776,26.889801025390625,66723816,0.0,0.0,0.0
2022-06-28,26.856450172326966,26.856450172326966,26.511851011111276,26.63412857055664,43233840,0.0,0.0,0.0
2022-06-29,26.389572590172797,26.578547302451824,26.34510894974194,26.411806106567383,25087984,0.0,0.0,0.0
2022-06-30,26.167256099006444,26.189489619737188,25.67814917416089,25.74484634399414,81720980,0.0,0.0,0.0
2022-07-01,25.711494613394223,25.711494613394223,24.722162428198505,24.799976348876953,138878240,0.0,0.0,0.0
2022-07-04,24.73327980064381,24.944484657548365,24.455377780411858,24.555421829223633,105770848,0.0,0.0,0.0
2022-07-05,25.022297301323643,25.111224586309536,24.233054925729565,24.677698135375977,64857832,0.0,0.0,0.0
2022-07-06,24.677700779417833,24.68881753932177,24.110779947905385,24.199708938598633,62447924,0.0,0.0,0.0
2022-07-07,24.333100037160047,24.93336941422995,24.133011940982723,24.922252655029297,53732760,0.0,0.0,0.0
2022-07-08,25.189039961870495,25.322432593243978,24.966718344188248,25.17792320251465,40711428,0.0,0.0,0.0
2022-07-11,25.266853263098536,25.27796832674763,24.86667365578425,24.955602645874023,30291812,0.0,0.0,0.0
2022-07-12,24.66658222880875,24.66658222880875,24.26640434400975,24.35533332824707,44533776,0.0,0.0,0.0
2022-07-13,25.122341362724896,25.266850745197655,25.0334123814971,25.22238540649414,99299588,0.0,0.0,0.0
2022-07-14,25.055646733209297,25.400245934201962,24.855558625463267,25.34466552734375,59001712,0.0,0.0,0.0
2022-07-15,25.478054678408874,25.711493033743782,25.289081660183992,25.678144454956055,74221248,0.0,0.0,0.0
2022-07-18,25.892696708157576,25.93786426380059,25.734606817343415,25.791067123413086,88829376,0.45,0.0,0.0
2022-07-19,25.734606233444726,25.89269612067195,25.655562151347,25.81365203857422,53005460,0.0,0.0,0.0
2022-07-20,26.16370224240492,26.24274631649048,25.90398452209672,25.983030319213867,67345152,0.0,0.0,0.0
2022-07-21,26.062078109088166,26.276626586914062,25.971741273097113,26.276626586914062,35213080,0.0,0.0,0.0
2022-07-22,26.333084661086314,26.468589042066732,26.26533333211195,26.378253936767578,62459656,0.0,0.0,0.0
2022-07-25,26.265335815116057,26.41213123662039,26.197582756704943,26.355670928955078,42173440,0.0,0.0,0.0
2022-07-26,26.333084453424497,26.333084453424497,26.039491917454136,26.1185359954834,50495728,0.0,0.0,0.0
