Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-09-17,12.74928500479964,12.826130436694106,12.71435598982389,12.78421401977539,7621633,0.0,0.0,0.0
2021-09-22,12.595594007183317,12.665452029002475,12.539706790254177,12.658467292785645,20431576,0.0,0.0,0.0
2021-09-23,12.74928500479964,12.791200089261844,12.700383850850985,12.78421401977539,6739517,0.0,0.0,0.0
2021-09-24,12.868044445147694,12.889002651854554,12.8121572263858,12.819143295288086,7778745,0.0,0.0,0.0
2021-09-27,12.840097721905208,12.895984930013647,12.819140851649633,12.8680419921875,6650464,0.0,0.0,0.0
2021-09-28,12.854071496952661,12.854071496952661,12.735310998013896,12.833114624023438,8062123,0.0,0.0,0.0
2021-09-29,12.735311097414641,12.735311097414641,12.658467008647177,12.686409950256348,21112201,0.0,0.0,0.0
2021-09-30,12.67942224518853,12.735309453649755,12.651479307185996,12.72133731842041,6407881,0.0,0.0,0.0
2021-10-01,12.672438499054184,12.672438499054184,12.567650130550094,12.59559440612793,29828603,0.0,0.0,0.0
2021-10-04,12.616549357705159,12.637507561194692,12.504774937340034,12.539705276489258,21627858,0.0,0.0,0.0
2021-10-05,12.504775863230543,12.567649145898274,12.413959639630653,12.546690940856934,22035773,0.0,0.0,0.0
2021-10-06,12.58162006930681,12.602578272327085,12.511760725028726,12.567647933959961,15263339,0.0,0.0,0.0
2021-10-07,12.60956481739005,12.728325319971592,12.60956481739005,12.714354515075684,9426873,0.0,0.0,0.0
2021-10-08,12.756266575367707,12.756266575367707,12.686407237597896,12.700379371643066,8897420,0.0,0.0,0.0
2021-10-12,12.665449677384393,12.665449677384393,12.525732327231307,12.616548538208008,13578951,0.0,0.0,0.0
2021-10-13,12.630523418143827,12.693396705737563,12.567650130550094,12.59559440612793,9600382,0.0,0.0,0.0
2021-10-14,12.665451997981222,12.68641020394945,12.588607907677089,12.609564781188965,6270072,0.0,0.0,0.0
2021-10-15,12.679423881739973,12.714354224321845,12.630522734581682,12.686409950256348,6310485,0.0,0.0,0.0
2021-10-18,12.728322307277367,12.756266575367707,12.686407237597896,12.700379371643066,7507383,0.0,0.0,0.0
2021-10-19,12.721339656048423,12.742297862743646,12.672438506215972,12.707368850708008,5121222,0.0,0.0,0.0
2021-10-20,12.714354919606414,12.735311793845238,12.7003827818096,12.707368850708008,6568712,0.0,0.0,0.0
2021-10-21,12.707365438665652,12.770238709412878,12.679421170575312,12.700379371643066,8995600,0.0,0.0,0.0
2021-10-22,12.714354919606414,12.735311793845238,12.679424575114378,12.707368850708008,7583589,0.0,0.0,0.0
2021-10-25,12.714352327756755,12.756267400146317,12.686408057859628,12.742295265197754,8127173,0.0,0.0,0.0
2021-10-26,12.749282845235568,12.819142195810306,12.749282845235568,12.805170059204102,9232038,0.0,0.0,0.0
2021-10-27,12.798183733331427,12.83311407414395,12.770240793137667,12.826128005981445,6453511,0.0,0.0,0.0
2021-10-28,12.826128530276959,12.86105754006102,12.805170324932734,12.840099334716797,5697337,0.0,0.0,0.0
2021-10-29,12.840098516724,12.840098516724,12.742296229594178,12.79818344116211,12442873,0.0,0.0,0.0
2021-11-01,12.79818344116211,12.833113781177207,12.784211305156068,12.79818344116211,6950443,0.0,0.0,0.0
2021-11-02,12.854070799612629,12.89598587565348,12.798183587406077,12.812155723571777,19621306,0.0,0.0,0.0
2021-11-03,12.854071213186517,12.868043349801763,12.826128272412312,12.86105728149414,13394911,0.0,0.0,0.0
2021-11-04,12.895984930013647,12.902970997584221,12.861055924616927,12.8680419921875,13101837,0.0,0.0,0.0
2021-11-05,12.875029160103857,12.882015228271484,12.819141947219098,12.882015228271484,14817645,0.0,0.0,0.0
2021-11-08,12.916942465513706,12.95885753631592,12.888999529130924,12.958857536315918,16076077,0.0,0.0,0.0
2021-11-09,12.99379184145097,13.02872085571289,12.979819702763606,13.02872085571289,17969820,0.0,0.0,0.0
2021-11-10,13.04269042357594,13.063648627475946,13.028718287642604,13.056662559509277,14854673,0.0,0.0,0.0
2021-11-11,13.056665276963884,13.056665276963884,13.00776412347574,13.042693138122559,16404079,0.0,0.0,0.0
2021-11-12,13.063648345987763,13.08460521697998,13.056662278171627,13.08460521697998,17440014,0.0,0.0,0.0
2021-11-15,13.1404936838265,13.18939483076023,13.133507615342209,13.168437957763672,39039240,0.0,0.0,0.0
2021-11-16,13.232259370051162,13.239350775378407,13.16134666932598,13.175529479980469,51769833,0.28,0.0,0.0
2021-11-17,13.189714455589408,13.239352948480498,13.168440236115732,13.225170135498047,19032929,0.0,0.0,0.0
2021-11-18,13.246438541168098,13.331532676620384,13.239347137789258,13.310259819030762,15109669,0.0,0.0,0.0
2021-11-19,13.331533876686283,13.345716684720658,13.24643973357407,13.267712593078613,14288137,0.0,0.0,0.0
2021-11-22,13.274808161942172,13.29608238066832,13.260626702005515,13.28899097442627,7704516,0.0,0.0,0.0
2021-11-23,13.253530226310664,13.253530226310664,13.161343332972791,13.20389175415039,13237158,0.0,0.0,0.0
2021-11-24,13.203897499403165,13.260627399777235,13.196806092787966,13.23935317993164,7556548,0.0,0.0,0.0
2021-11-25,13.246441754794324,13.274806022644043,13.225167539496617,13.274806022644043,6079703,0.0,0.0,0.0
2021-11-26,13.24644264186598,13.24644264186598,13.111708641052246,13.111708641052246,33093030,0.0,0.0,0.0
2021-11-29,13.040795443144601,13.090433927733079,12.941518473967646,13.047886848449707,23528833,0.0,0.0,0.0
2021-11-30,13.097523654970319,13.140072081349608,13.047885176741572,13.062067985534668,10552456,0.0,0.0,0.0
2021-12-01,13.019520385533369,13.168435814201361,13.005337577313455,13.154253005981445,7628295,0.0,0.0,0.0
2021-12-02,13.118797337978696,13.189710026531232,13.07625026586599,13.154253005981445,7218471,0.0,0.0,0.0
2021-12-03,13.16843750405936,13.232258796691895,13.154254694019418,13.232258796691895,7620787,0.0,0.0,0.0
2021-12-06,13.210985998768754,13.260625839233398,13.118800428714836,13.260625839233398,10136409,0.0,0.0,0.0
2021-12-07,13.260625031964748,13.31026351686019,13.196803736371386,13.30317211151123,10477185,0.0,0.0,0.0
2021-12-08,13.338628652513894,13.36699427575306,13.303172976012299,13.331537246704102,13147207,0.0,0.0,0.0
2021-12-09,13.331532715966574,13.35989832956565,13.310259858314167,13.345715522766113,11993920,0.0,0.0,0.0
2021-12-10,13.345717665471698,13.395356144692828,13.331534856395056,13.35990047454834,12137746,0.0,0.0,0.0
2021-12-13,13.36698973296542,13.423719607616674,13.345715522766113,13.345715522766113,12028887,0.0,0.0,0.0
2021-12-14,13.338628597725988,13.338628597725988,13.232260216110744,13.260625839233398,15210465,0.0,0.0,0.0
2021-12-15,13.260626702005515,13.317356599394468,13.232261077037316,13.28899097442627,8152020,0.0,0.0,0.0
2021-12-16,13.366992950439453,13.3882658132123,13.331535924905998,13.366992950439453,10326685,0.0,0.0,0.0
2021-12-17,13.366993067487464,13.388265930446586,13.338627446812316,13.37408447265625,7890696,0.0,0.0,0.0
2021-12-20,13.366992330852856,13.366992330852856,13.267714016508155,13.296079635620117,15028936,0.0,0.0,0.0
2021-12-21,13.29607918625057,13.395356144692828,13.288987781712247,13.35990047454834,7545875,0.0,0.0,0.0
2021-12-22,13.388266047556614,13.402448858018248,13.366993184411413,13.381175994873047,6484943,0.0,0.0,0.0
2021-12-23,13.402446864866752,13.444993937376996,13.402446864866752,13.409538269042969,8768052,0.0,0.0,0.0
2021-12-24,13.466271373537918,13.466271373537918,13.43081569671631,13.430815696716309,7144493,0.0,0.0,0.0
2021-12-27,13.444997530673307,13.494637373173507,13.444997530673307,13.48754596710205,9995277,0.0,0.0,0.0
2021-12-28,13.50881730379502,13.551365735407988,13.50881730379502,13.54427433013916,11284499,0.0,0.0,0.0
2021-12-29,13.544273642818219,13.60809493445172,13.544273642818219,13.593912124633789,11256173,0.0,0.0,0.0
2021-12-30,13.593912124633789,13.601003529542755,13.572637909906891,13.593912124633789,8818028,0.0,0.0,0.0
2022-01-03,13.61518703028018,13.650642704077061,13.515908709063849,13.54427433013916,19797676,0.0,0.0,0.0
2022-01-04,13.544273759636758,13.608095051820715,13.544273759636758,13.601003646850586,12603157,0.0,0.0,0.0
2022-01-05,13.601003529542755,13.62936779663143,13.551365047727183,13.593912124633789,10878748,0.0,0.0,0.0
2022-01-06,13.572637675413748,13.615186104132436,13.54427340881512,13.579729080200195,15501338,0.0,0.0,0.0
2022-01-07,13.615188105944652,13.664826594200866,13.523001182713944,13.551366806030273,14911358,0.0,0.0,0.0
2022-01-10,13.586820719724823,13.601003529542755,13.515908023182355,13.593912124633789,11794183,0.0,0.0,0.0
2022-01-11,13.593916305544553,13.686101892619098,13.565550677184628,13.650646209716797,11769117,0.0,0.0,0.0
2022-01-12,13.679007679108294,13.721554756164553,13.679007679108294,13.72155475616455,12145316,0.0,0.0,0.0
2022-01-13,13.735737978763213,13.820832135432637,13.735737978763213,13.813740730285645,12795107,0.0,0.0,0.0
2022-01-14,13.806650856234926,13.806650856234926,13.66482679520915,13.757012367248535,19481162,0.0,0.0,0.0
2022-01-17,13.757011618367251,13.764103023914616,13.714464537630363,13.735738754272461,13847886,0.0,0.0,0.0
2022-01-18,13.757009976289114,13.835014075452028,13.757009976289114,13.785375595092773,11678136,0.0,0.0,0.0
2022-01-19,13.757011530289052,13.799558610753534,13.71446444982457,13.764102935791016,15460325,0.0,0.0,0.0
2022-01-20,13.764102935791016,13.785377152296908,13.721555855326534,13.764102935791016,7860507,0.0,0.0,0.0
2022-01-21,13.72864611280976,13.72864611280976,13.572637909906891,13.593912124633789,35520858,0.0,0.0,0.0
2022-01-24,13.551363979539833,13.586819648742676,13.444994266837137,13.586819648742676,22861144,0.0,0.0,0.0
2022-01-25,13.480450993752756,13.487542397947642,13.409538304350935,13.44499397277832,35025167,0.0,0.0,0.0
2022-01-26,13.40244843500687,13.515908210024396,13.40244843500687,13.480452537536621,14611246,0.0,0.0,0.0
2022-02-07,13.601005325807714,13.693190896704703,13.508818402363355,13.679009437561035,23895689,0.0,0.0,0.0
2022-02-08,13.757010841656951,13.827923540579627,13.72155516846923,13.813740730285645,27154077,0.0,0.0,0.0
2022-02-09,13.842106247658577,13.898836135864258,13.820832032376238,13.898836135864258,29470185,0.0,0.0,0.0
2022-02-10,13.934292793273924,13.941384198869061,13.849198631226937,13.934292793273926,27442682,0.0,0.0,0.0
2022-02-11,13.870470749016809,13.913019180297852,13.842106480710028,13.913019180297852,30087288,0.0,0.0,0.0
2022-02-14,13.8491977560206,13.87047061891434,13.72155516846923,13.813740730285645,67982144,0.0,0.0,0.0
2022-02-15,13.827922670751114,13.891743960512198,13.764101380990029,13.785375595092773,60957697,0.0,0.0,0.0
2022-02-16,13.88465007250425,13.891741475936849,13.820828794157773,13.842103004455566,36156440,0.0,0.0,0.0
2022-02-17,13.884653559443823,13.955566259031647,13.870470749016809,13.913019180297852,36771503,0.0,0.0,0.0
2022-02-18,13.87046923373876,13.983928999665478,13.835013564091822,13.969747543334961,68265085,0.0,0.0,0.0
2022-02-21,13.9697456748171,14.026475550192577,13.905924395951324,14.00520133972168,102574030,0.0,0.0,0.0
2022-02-22,13.983603457070865,14.012405221584245,13.940400123596193,13.940400123596191,121137148,0.3,0.0,0.0
2022-02-23,13.925999641418457,13.954801408179524,13.889997089614795,13.925999641418457,60216589,0.0,0.0,0.0
2022-02-24,13.875593645971675,13.875593645971675,13.688377380371094,13.688377380371094,119577708,0.0,0.0,0.0
2022-02-25,13.74598460609706,13.810790300289359,13.637975573579686,13.69558048248291,79811078,0.0,0.0,0.0
2022-03-01,13.767585934663916,13.904396724719769,13.753184365160378,13.889996528625488,28496496,0.0,0.0,0.0
2022-03-02,13.87559495912195,13.904396724719769,13.825190839268817,13.889996528625488,21427283,0.0,0.0,0.0
2022-03-03,13.940401211503648,13.96200219322212,13.911598071333266,13.925999641418457,16022079,0.0,0.0,0.0
2022-03-04,13.839588418778659,13.875592335730422,13.767583331693134,13.817987442016602,38002524,0.0,0.0,0.0
2022-03-07,13.681177633617388,13.695579202849938,13.508362923054486,13.537164688110352,120949216,0.0,0.0,0.0
2022-03-08,13.364348931549028,13.457957750824812,13.2923424644313,13.313944816589355,106585827,0.0,0.0,0.0
2022-03-09,13.39315293373379,13.46515940550731,13.364349795660694,13.414753913879395,34300386,0.0,0.0,0.0
2022-03-10,13.594765566415873,13.673972800333539,13.573164592372022,13.65237045288086,28066556,0.0,0.0,0.0
2022-03-11,13.652371507737142,13.659572290777739,13.587567207189625,13.594766616821289,22585734,0.0,0.0,0.0
2022-03-14,13.623572237842668,13.688377923638319,13.594769100418297,13.681177139282227,18743081,0.0,0.0,0.0
2022-03-15,13.673977954209228,13.673977954209228,13.529966370471598,13.573169708251953,31784168,0.0,0.0,0.0
2022-03-16,13.673974990844725,13.681175774482487,13.56596598309641,13.673974990844727,21090425,0.0,0.0,0.0
2022-03-17,13.817986647874944,13.882792321254632,13.745980191518743,13.84678840637207,28987039,0.0,0.0,0.0
2022-03-18,13.853989189348583,13.868390755301608,13.810785864898431,13.84678840637207,17433803,0.0,0.0,0.0
2022-03-21,13.868392944335938,13.925997843831667,13.846790591996612,13.868392944335938,17782061,0.0,0.0,0.0
2022-03-22,13.88279574387372,13.889996528625488,13.846791820114868,13.889996528625488,16074940,0.0,0.0,0.0
2022-03-23,13.925998298530866,13.98360319990746,13.925998298530866,13.962000846862793,20506479,0.0,0.0,0.0
2022-03-24,13.940397551855455,13.961998527903214,13.882792660046505,13.954797744750977,12773863,0.0,0.0,0.0
2022-03-25,13.940398479068183,13.9547986729215,13.875592799796598,13.911595344543457,17193139,0.0,0.0,0.0
2022-03-28,13.8467921050131,13.904397010803223,13.760385433032559,13.904397010803223,31484737,0.0,0.0,0.0
2022-03-29,13.91159627560545,13.918797059718559,13.86119216022283,13.868392944335938,14625997,0.0,0.0,0.0
2022-03-30,13.925999916479224,13.969203254178817,13.918799131294403,13.947602272033691,14917357,0.0,0.0,0.0
2022-03-31,13.95479895307685,13.983602088179824,13.933197975158693,13.933197975158691,17903765,0.0,0.0,0.0
2022-04-01,13.875595519529604,13.925999641418457,13.82519139764075,13.925999641418457,19277326,0.0,0.0,0.0
2022-04-06,13.897196518195841,13.97640378035167,13.853993181296898,13.969202995300293,26651310,0.0,0.0,0.0
2022-04-07,13.933196428681295,13.983600536107959,13.84678840637207,13.84678840637207,37975624,0.0,0.0,0.0
2022-04-08,13.897193777281096,13.91879612817464,13.825188687787376,13.911595344543457,15398490,0.0,0.0,0.0
2022-04-11,13.925998781682624,13.96200133126363,13.767585640753268,13.825190544128418,39853797,0.0,0.0,0.0
2022-04-12,13.810788677322286,13.810788677322286,13.75318377518847,13.760384559631348,35512890,0.0,0.0,0.0
2022-04-13,13.81078845357235,13.889995707751554,13.803587669246133,13.875594139099121,16246876,0.0,0.0,0.0
2022-04-14,13.889996346753287,13.889996346753287,13.76758575439453,13.767585754394531,28659686,0.0,0.0,0.0
2022-04-15,13.738780406637982,13.760382757136886,13.681175512049922,13.702777862548828,37459180,0.0,0.0,0.0
2022-04-18,13.681178209166989,13.681178209166989,13.573169182197528,13.623573303222656,65278081,0.0,0.0,0.0
2022-04-19,13.645172119140625,13.731578768943137,13.645172119140625,13.645172119140625,21405978,0.0,0.0,0.0
2022-04-20,13.659573554992676,13.681175906113802,13.587568464740379,13.659573554992676,27040195,0.0,0.0,0.0
2022-04-21,13.702778257234927,13.71717845123995,13.645173360987654,13.659573554992676,19580779,0.0,0.0,0.0
2022-04-22,13.573168120759203,13.688377923638319,13.53716419897874,13.681177139282227,34438355,0.0,0.0,0.0
2022-04-25,13.50836235963332,13.529964712581133,13.436355889883126,13.501161575317383,75847431,0.0,0.0,0.0
2022-04-26,13.529965276903312,13.587570180424278,13.515563707670761,13.537164688110352,24197770,0.0,0.0,0.0
2022-04-27,13.429156696723389,13.45075905223076,13.357150218441491,13.39315414428711,65597679,0.0,0.0,0.0
2022-04-28,13.393152668363498,13.457958354334693,13.3427485511435,13.443556785583496,28195492,0.0,0.0,0.0
2022-04-29,13.529960382964543,13.573163701625834,13.479554908882845,13.55156135559082,31218943,0.0,0.0,0.0
2022-05-03,13.551565692119768,13.551565692119768,13.457958242830937,13.501161575317383,26903683,0.0,0.0,0.0
2022-05-04,13.544364796537703,13.565967149308053,13.508362248662953,13.55876636505127,42174779,0.0,0.0,0.0
2022-05-05,13.681177643691726,13.69557921293488,13.565967836564955,13.587570190429688,37722102,0.0,0.0,0.0
2022-05-06,13.400353452739097,13.465159138710291,13.364349530861105,13.443556785583496,92711602,0.0,0.0,0.0
2022-05-09,13.393149804365386,13.393149804365386,13.205933570861818,13.205933570861816,120325465,0.0,0.0,0.0
2022-05-10,13.126726333077142,13.227535919369155,13.040319685865585,13.205933570861816,58294720,0.0,0.0,0.0
2022-05-11,13.169931230383321,13.177130639919696,13.076322425503463,13.090723991394043,52143923,0.0,0.0,0.0
2022-05-12,13.061922922106758,13.061922922106758,12.838704109191895,12.838704109191895,112661225,0.0,0.0,0.0
2022-05-13,12.889106750488281,12.946711643150449,12.8459034243439,12.889106750488281,44741866,0.0,0.0,0.0
2022-05-16,13.011517319071508,13.0187181023304,12.795499314940628,12.889106750488281,86504974,0.0,0.0,0.0
2022-05-17,12.910707732033899,12.932308706112407,12.881904602050781,12.881904602050781,81163855,0.0,0.0,0.0
2022-05-18,12.903903689140186,13.028543721191161,12.889239826917043,13.006547927856445,68423689,0.32,0.0,0.0
2022-05-19,12.874573507535425,12.88190543724767,12.80858753854781,12.852579116821289,53045660,0.0,0.0,0.0
2022-05-20,12.911237885181267,12.940564216349198,12.867246290794695,12.896574020385742,19216430,0.0,0.0,0.0
2022-05-23,12.940563570718222,12.940563570718222,12.77193332925235,12.830587387084961,39388290,0.0,0.0,0.0
2022-05-24,12.830584111829019,12.852579902310037,12.742602348327637,12.742602348327637,49293366,0.0,0.0,0.0
2022-05-25,12.742603871502576,12.830585645520776,12.713277545778414,12.815921783447266,20123716,0.0,0.0,0.0
2022-05-26,12.859914382878848,12.889240710913581,12.764600670314286,12.771932601928711,30551776,0.0,0.0,0.0
2022-05-27,12.845249909475388,12.925898356557173,12.837917978209244,12.90390396118164,20234967,0.0,0.0,0.0
2022-05-30,13.02121124230797,13.094529151916504,13.013879311504835,13.094529151916504,27880136,0.0,0.0,0.0
2022-05-31,13.050538434701407,13.101861953735352,12.962558056060455,13.101861953735352,32461778,0.0,0.0,0.0
2022-06-01,13.094530217318843,13.197174460068483,13.072534423119809,13.123856544494629,34752556,0.0,0.0,0.0
2022-06-02,13.065200805664062,13.109190989962299,13.021210621365826,13.065200805664062,24668840,0.0,0.0,0.0
2022-06-06,13.065202879958731,13.08719867481138,12.977222497394068,13.050539016723633,31476767,0.0,0.0,0.0
2022-06-07,13.021210126949736,13.035873987299942,12.962556083971602,12.984550476074219,26657080,0.0,0.0,0.0
2022-06-08,13.050539016723633,13.08719867481138,13.04320848352905,13.050539016723633,13825818,0.0,0.0,0.0
2022-06-09,13.028542650418455,13.028542650418455,12.969888604769336,12.97722053527832,26652292,0.0,0.0,0.0
2022-06-10,12.889239063619726,12.94789311061595,12.845248877978255,12.911234855651855,31842673,0.0,0.0,0.0
2022-06-13,12.735273610351582,12.757268005507818,12.654623765651019,12.713277816772461,83588538,0.0,0.0,0.0
2022-06-14,12.683949058265215,12.757266965797365,12.63262694251954,12.720608711242676,43087128,0.0,0.0,0.0
2022-06-15,12.72061086967644,12.757269130451306,12.691283142318142,12.698615074157715,19682412,0.0,0.0,0.0
2022-06-16,12.83058622609014,12.867244484509802,12.632628274408964,12.647292137145996,34420055,0.0,0.0,0.0
2022-06-17,12.537312670225536,12.56663898957339,12.463994774222071,12.522648811340332,89489119,0.0,0.0,0.0
2022-06-20,12.5006567133218,12.551980234571188,12.332026481628418,12.332026481628418,82648716,0.0,0.0,0.0
2022-06-21,12.44200144821394,12.610633061921515,12.398011261275057,12.595969200134277,29295462,0.0,0.0,0.0
2022-06-22,12.595968810223452,12.60330074089011,12.40534280815872,12.427338600158691,42015139,0.0,0.0,0.0
2022-06-23,12.485993968401143,12.559310485980875,12.390680258070796,12.434670448303223,38563285,0.0,0.0,0.0
2022-06-24,12.52998472507057,12.603302644387684,12.471330669301478,12.507988929748535,24123609,0.0,0.0,0.0
2022-06-27,12.625294767672885,12.66928635039477,12.603300374734689,12.617962837219238,27489542,0.0,0.0,0.0
2022-06-28,12.632627591617906,12.632627591617906,12.515319492907967,12.544647216796875,22583337,0.0,0.0,0.0
2022-06-29,12.463995769765319,12.500654021483799,12.441999979680633,12.478659629821777,28823326,0.0,0.0,0.0
2022-06-30,12.456666976837935,12.456666976837935,12.21471881866455,12.21471881866455,101331410,0.0,0.0,0.0
2022-07-01,12.222050722868918,12.22938265472703,12.01676082611084,12.01676082611084,87583816,0.0,0.0,0.0
2022-07-04,12.060750387678574,12.170726550197449,11.943442294535405,11.987432479858398,50841860,0.0,0.0,0.0
2022-07-05,12.148732718129473,12.192722910548863,11.921448425802463,12.024092674255371,42103651,0.0,0.0,0.0
2022-07-06,12.03875665223398,12.03875665223398,11.774812698364258,11.774812698364258,67110076,0.0,0.0,0.0
2022-07-07,11.81147199352329,11.93611203473797,11.694163184747746,11.884788513183594,40566471,0.0,0.0,0.0
2022-07-08,11.96543698665296,12.016759103881293,11.870124683003601,11.921446800231934,40281267,0.0,0.0,0.0
2022-07-11,11.98743379328198,11.98743379328198,11.855461824430487,11.877457618713379,24802174,0.0,0.0,0.0
2022-07-12,11.818801970323717,11.826132502338886,11.657502297535153,11.70882511138916,71653856,0.0,0.0,0.0
2022-07-13,11.936111645143585,12.00942816241084,11.90678391949834,11.95810604095459,35779009,0.0,0.0,0.0
2022-07-14,11.914115602485202,12.009427911999008,11.884787877451478,11.980101585388184,49724010,0.0,0.0,0.0
2022-07-15,11.994765893128836,11.994765893128836,11.862793922424316,11.862793922424316,48751366,0.0,0.0,0.0
2022-07-18,11.950774109543278,11.980101835188524,11.840797935219468,11.95810604095459,30249730,0.0,0.0,0.0
2022-07-19,11.95810604095459,11.987433766599834,11.892120056675717,11.95810604095459,20798396,0.0,0.0,0.0
2022-07-20,12.097408509121298,12.134066763416197,12.03142253265227,12.0387544631958,39807564,0.0,0.0,0.0
2022-07-21,12.068081472368183,12.156063245464837,12.002096890574245,12.141399383544922,23126806,0.0,0.0,0.0
2022-07-22,12.170726941554099,12.170726941554099,12.08274516965623,12.156063079833984,27013218,0.0,0.0,0.0
2022-07-25,12.156063482754279,12.266039652454728,12.104741363455593,12.24404525756836,24020034,0.0,0.0,0.0
2022-07-26,12.236712869172258,12.258707263236683,12.18539075179151,12.200053215026855,30350712,0.0,0.0,0.0
